comment,user_name,date,likes,compound,sentiment
Sweet voice love it! Sounds soulful and sensual with that catchy beat,@elizabethwatene-noffke755,2023-10-20T07:15:47Z,20,0.8172,Positive
do you know why I wanna listen this song again and again ? because of this 1:22 this part before the chorus,@jhondominiclabadan2479,2023-10-22T12:59:29Z,19,0.0,Neutral
This song is a whole vibe!! 🎶💖 I listen to it every single day,@pretty_asp,2023-11-21T22:58:29Z,18,0.7896,Positive
"I just love the song, her voice, the lyrics - simply amazing!",@gentlemood,2023-09-04T16:19:30Z,18,0.8516,Positive
"This young lady is very talented. I'm 51 years old, and I love this song. This young lady is an excellent entertainer and gifted songwriter. She gives me #Ashanti and #Aaliyah vibes. #Ashanti is also a talented entertainer and songwriter. She wrote a lot of songs for other artists like Jennifer Lopez and many other artists. #Tyla, keep up the good work!!❤😊 💯👍🏽",@toredarivera1615,2023-10-04T02:14:34Z,17,0.9884,Positive
"Wow. Damn girl. Song is on fire🔥🔥🔥🔥🔥. Love the beat, your voice, Everything just blends smoothly😍😍😍😍♥♥♥",@mas_dm00,2023-10-04T22:20:01Z,15,0.9612,Positive
"Viciado nesse Hinoo, uma pegada afrobeat com R&B! ❤️🎧",@wallyssonrochaa,2023-10-02T17:57:28Z,14,0.0,Neutral
"Absolute banger, beautiful voice great lyrics and sweet soulful beat 💯🎵",@Creepa0121,2023-10-13T15:39:54Z,13,0.9001,Positive
Let's appreciate this talent. My new ringtone ❤,@omarbuya3523,2023-09-21T09:38:33Z,9,0.8793,Positive
Tyla is everything!!!  Love the good vibes my girl,@allychong8144,2023-11-06T22:03:32Z,8,0.8392,Positive
There’s something very nostalgic about her vibe ❤️💯,@mikaylalemons2181,2023-11-03T00:16:47Z,8,0.0,Neutral
"I'm a Nigerian but yo! Honestly this song is superb  chorus is giving vocals on point,  everything is giving  gosh 😢 love u tyla.",@bibiwendy,2023-09-01T23:54:58Z,8,0.9628,Positive
"Que vibe praia, água salgada, suor, energia, dança, vibrações, cultura e alegria",@Gabriellyxz33,2023-10-22T22:13:41Z,7,0.0,Neutral
I loving the vibes on this song and her voice is stunning!When I get my man this for him<3!,@JasmineR1993,2023-11-16T09:35:52Z,6,0.6688,Positive
"the chorus was so ADDiCTING like LITERALLY and GOSH, her voice is like SO pretty ❤❤❤❤❤❤❤",@Daniel-ey9kp,2024-07-27T23:01:48Z,6,0.9921,Positive
Gives me happy vibes! This song was playing in my girlfriend’s dad’s car on her birthday last week and it’s definitely a moment that i will never forget!,@YGaming1011,2024-03-30T03:10:11Z,6,0.8573,Positive
This song makes me feel like I’m in a club in tropical forest. It’s a vibe,@abearan5575,2023-11-13T22:54:31Z,5,0.3612,Positive
"The beat and her voice is amazing, this that walking in the club smelling good looking good ready to mingle.",@ThirdPupil-s1z,2023-11-21T19:12:31Z,5,0.9022,Positive
The future of afrobeats is in great hands,@rotichchepkwony9288,2023-10-19T10:09:20Z,5,0.6249,Positive
I love the vibes ♡,@JE_13,2023-10-04T02:31:18Z,5,0.6369,Positive
she gives me the African Ariana Grande vibezz.... her sog has been on replayy for a whilleee,@omotolafolivi6620,2023-08-22T10:57:21Z,5,0.0,Neutral
Im feeling the beat on this one ❤,@debrasmith4623,2023-10-26T15:03:41Z,4,0.6908,Positive
no other song can beat this one💯,@StanfordEngelbrecht,2024-12-12T16:57:25Z,4,-0.296,Negative
Give me lyrics! Love this! Go Tyla! I’m breezing through my workout listening to this.,@ncorbin19,2023-09-13T14:03:03Z,4,0.7249,Positive
that vocal slide at 0:39....🔥🔥🔥,@BhekiSangweni,2023-09-09T08:39:31Z,4,-0.7351,Negative
it has a spiritual vibe,@julien.myself,2023-10-10T13:01:29Z,4,0.0,Neutral
"Meu Deus q música boa, a vibe maravilhosa q isso passa❤️",@yaispunkk,2023-10-12T15:44:31Z,4,0.0,Neutral
Vibes all day,@SpiritualGuidesNVibes,2024-01-03T22:08:43Z,4,0.0,Neutral
I love songs with this vibe ❤,@ledajuliana2546,2023-10-24T21:47:09Z,3,0.8555,Positive
The chorus sounds angelic whaaatt!!,@JOSIAHradio,2023-07-30T11:39:38Z,3,0.0,Neutral
Who came here after listening this song in  V's weverse live???😂,@Jksrb,2023-10-07T09:55:46Z,3,0.533,Positive
"That song, melody, such a meaningful Text writing wow",@bengigi7337,2023-09-30T21:57:25Z,3,0.7269,Positive
Why does the chorus remind me of that one Pokémon battle in shield and sword or scarlet and violet. I can’t remember which one.,@DirtyGoblin12,2023-12-15T03:48:14Z,2,-0.3818,Negative
All fans of tyla please read that my favourite singer Alexandra stan who had a Hit (Mr.Saxobeat) gave a shoutout to Tyla in her new song (Ya Halmi) music video is about to come soon on her you tube channel ..Audio is already out ❤❤😍😍,@varunbajaj9601,2025-06-10T16:13:00Z,2,0.9493,Positive
Love the vibe. I feel like I’m on vacation,@vincestyles1030,2024-01-04T19:18:24Z,2,0.7717,Positive
"Lyrics ain't Godly, not of God. If it glorifies God, good. This music doesn't sadly",@whitesbujwa9386,2024-01-24T14:57:41Z,2,0.828,Positive
"Again, those Afrobeatz are dominating US airways.. Water is the perfect blend of;  R&B, Afrobeats, and amapiano aka a blend of everything along the diaspora. This song gives me that nostalgic experience that 'Essence"" did... Congratulation Tyla...",@ozziebaez6144,2023-10-14T16:36:01Z,2,0.7506,Positive
Listen to the lyrics 😂,@United_Wings,2023-09-25T06:37:18Z,2,0.4404,Positive
Incredible vibe ❤️‍🔥❤️‍🔥❤️‍🔥,@VibeLaCreme,2023-08-19T12:08:42Z,2,-0.7351,Negative
The chorus is the best part of this song,@CJAL12687,2023-10-31T18:58:14Z,2,0.6369,Positive
A maior dobradora de água de todos os tempos. Irmã da Kattara,@diogofabricante4336,2024-02-28T02:12:40Z,2,0.0,Neutral
Used this to test my new headphones 10/10 vibes,@emm._.,2023-11-07T06:04:33Z,2,0.0,Neutral
Eu me sinto numa vibe quem ler e sentir também curti aqui por favor 😢🎉❤,@AndrezaPaz-u3e,2024-01-08T02:01:57Z,2,0.7579,Positive
girl u have the vibe❤,@kahererotjindandi658,2023-09-24T09:23:07Z,2,0.6369,Positive
Your voice is so powerful,@abbapaki4677,2023-07-30T00:00:49Z,2,0.5598,Positive
VOCALS😍😍😍,@aidandeklerk,2023-07-28T13:36:28Z,2,0.8402,Positive
"I ❤ this  song, the lyrics have a vibe",@natashaharris75able,2023-10-27T23:52:41Z,2,0.6369,Positive
"Terrible lyrics, but I love the music!",@Sam-jv2zn,2023-10-10T01:17:27Z,2,0.722,Positive
African vibes black power,@Guyver-971,2023-10-26T17:41:33Z,2,0.0,Neutral
How can i forget this beat?,@khevenmatsinhe320,2025-02-13T18:22:06Z,1,-0.2263,Negative
"Bby come i give it to you😢❤😊 1:21 Of course i will make you sweat, hard, lose your breath😋 🤤🤤🤤am looking for the person who organized these lyrics 💦 #Water",@joshmorgantech,2023-10-15T09:26:46Z,1,0.6124,Positive
"I tried...but I can no longer resist that beautiful and haunting melody. Sing to me pretty baby mermaid! Make me swear, make me holla. Make me lose my breath, make me water! 🧜‍♂🧜‍♀🧜‍♂",@EstrellaYanezEL,2024-03-10T20:05:16Z,1,0.3578,Positive
Sammy Soso knocked this beat out the stadium 🥵,@jetpackminer,2023-10-30T09:43:52Z,1,0.0,Neutral
I love this songs vibe!!❤️‍🔥❤️‍🔥🔥🔥,@keitaluteru1528,2023-09-27T02:21:26Z,1,-0.6103,Negative
Not me already feeling nostalgic for this song.,@JeoffreyZzz,2024-12-12T16:52:55Z,1,-0.0951,Negative
You are lovely and stone georgues girl I wish you all the best and  wat you wish I criyayate !.!.!.!.<3,@lilmiskems,2023-12-12T11:49:01Z,1,0.9389,Positive
I wouldn’t mind hearing a Drake verse on this NGL,@slr-streetlegalrevenue899,2023-10-31T15:37:59Z,1,0.0,Neutral
I love this song its just that the lyrics,@naomipoirier2302,2023-12-09T02:49:07Z,1,0.6369,Positive
She sounds a Lil like rihanna when she sings the chorus❤🔥🔥🔥😍💃🏿💃🏿💃🏿💃🏿💃🏿💃🏿💃🏿💃🏿😊,@marygalyne3823,2023-09-02T14:44:50Z,1,0.8591,Positive
IM SOOOOO GLAD SHES NOT LIKE SEXY RED OR GLORILLA OR LATTO OR NONE OF THEM I ABSOLUTELY LOVE THIS GIRL VIBE TECHNIQUE HER BEAUTY DANCE MOVES VOICE ALL THAT REPRESENTING SOUTH AFRICA ❤🎉,@kevinh7900,2023-10-15T20:06:59Z,1,0.9528,Positive
Afrobeat to the World ❤️🙌,@mendideplaymaker682,2023-09-19T07:56:08Z,1,0.0,Neutral
"Afinação maravilhosa, timbre sexy",@samuelbarbosapdo8179,2025-02-25T21:15:56Z,1,0.5267,Positive
addicted to the chorus 😂🔥,@twanfazo6399,2023-12-19T23:17:35Z,1,0.128,Positive
I love it I just can't vibe to this in traffic they'll think I'm gay,@KincaidBishop-kf8ho,2023-10-01T23:16:04Z,1,0.6369,Positive
"I remixed the song with Trevor Jackson's vocals from the cover, if you wanna hear it here's the link https://youtu.be/1FtFEgUAgOQ?si=xhPCifRfGpsYOR4o",@MenzokuhleTshinyani,2023-11-29T10:39:52Z,1,0.0,Neutral
YOOO THIS SHIT IS A FUCKING VIBE NIGGA ✊🏿✊🏿✊🏿✊🏿🥵🥵🥵🥵🥵🥵 btw I’m black so leave me alone have an amazing day y’all stay safe out there,@user6262q,2024-01-26T18:08:18Z,1,-0.1313,Negative
"I like the you music , you is a beatiful and perfect 💟💟💟",@MaryluFerreira,2023-12-01T17:48:19Z,1,0.9628,Positive
Man I can’t believe I fell in love with this beat 2 years ago 😭😭 it’s so gewddd,@SubtoAura,2024-09-05T10:19:17Z,1,-0.25,Negative
Modern day lyrics is so immoral and no class. Make the genitalia water? Really?,@AqepbxVondx,2024-01-23T00:31:58Z,1,-0.7711,Negative
Afro beat reggae and Caribbean I love it,@trinasam3648,2023-10-26T19:30:32Z,1,0.6369,Positive
Wow! Wow! OMG!!! 😍 … Tyla Is Beatiful ❤️ ILY,@edgarcamano8078,2023-09-30T02:57:21Z,1,0.9578,Positive
God Almighty God The Holy Spirit The God Jesus Christ and The Goddess The Lord Mimi Christ The Almighty mother successfully said from the past and from the future it is written when god Almighty first opened his eyes for the first time it is written before God Almighty created earth it is written before God Almighty created everything in the universe it is written before the creation of every Satan it is written before the war started it is written at every war from the past and from the future  I am keeping this war scripture Every Satan said The holy Bible The goddess book only keeps the heavens favorite war information all information successfully forever permanent,@MimiChrist,2025-05-26T13:39:23Z,1,0.8472,Positive
Gooood vibeee❤,@Jacynto_artista,2023-09-16T08:35:36Z,1,0.6369,Positive
Sounds like Rihanna on the chorus. I love how Tyla sings!!! ❤❤❤,@EmpressMiR,2023-09-25T10:18:01Z,1,0.9689,Positive
Beautiful and beautiful talented afro beat!!!!!!!!!!,@darriswilson1010,2023-11-27T21:54:48Z,1,0.9227,Positive
The melody is out of this world,@shanethecoolestshortfilms,2023-09-23T10:18:57Z,1,0.0,Neutral
"I wanted so much to enjoy this entire song beyond short chorus clips I see on Tik Tok, but I still cannot stand Auto-Tune! The high-pitched tinny, whiny, backing overtone, and gargle sound at certain points just grates on my spine! I'll try pop music again when people are singing with human voices again.",@RaOmny,2024-01-28T19:03:33Z,1,0.6824,Positive
"This is a Hot song, she did really good here🎉such A vibe. Makes you just want to sway your hips  🍾 🥂",@italyparis6975,2023-10-28T15:45:58Z,1,0.7548,Positive
This give me standing on the sun vibes,@gabrielvieira3070,2023-10-20T00:13:21Z,1,0.0,Neutral
So much autotune its unreal,@dansketch,2023-12-07T00:42:54Z,1,0.0,Neutral
"Omg tyla you’re so beautiful and gorgeous and the voice is amazing and ur personality is giving Moana vibes omgggg ,big love from Algeria",@meryem.901,2023-10-03T13:09:52Z,1,0.9668,Positive
30 BIBLE VERSES on WATER Amos 5:24 Ephesians 5:26 Exodus 17 : 6 Ezekiel 36:25 Ezekiel 47 : 9 Genesis 1 : 2 Isaiah 12 : 3 Isaiah 43 : 2 Isaiah 44 : 3 Isaiah 49:10 Isaiah 55 : 1 Isaiah 58:11 Jeremiah 2:13 Joel 3:18 John 15 : 3 W John 3 : 5 John 4:10 John 4:14 John 7:38 Matthew 10:42 Matthew 3:11 Matthew 3:16 Proverbs 18 : 4 Proverbs 5:15 Psalm 23 : 2 Psalm 63 : 1 Revelation 21 : 6 Revelation 22 : 1 Revelation 22:17 Zechariah 14 : 8 Connect Us,@redrasta280,2023-10-05T15:27:49Z,1,0.0,Neutral
First verse sounds so much like Rihanna,@peterluong6515,2023-10-14T12:10:15Z,1,0.4173,Positive
"The lyrics ""Can you snatch my soul from me"" doesn't sit well for me. I'm all for supporting south African artists growing but we must not be blinded by the hidden msgs in songs, that's why these songs go viral. There's always a meaning behind everything. Jesus is Lord, let's not be brain washed by things of the world.",@sashlee2446,2023-09-22T20:24:43Z,1,0.2247,Positive
My friend thinks this song is awful but tbh he thinks that bout most songs. But I love this song,@Kittycatheart,2025-02-15T11:57:44Z,0,0.7845,Positive
😢😢😢 the vibes sooo wavy 😢thank GOD FOR REAL MUSIC 🎶 keep vibrating high family. PEACE AND LOVE FAMILY !!! Tyla YOU HAVE A BEAUTIFUL SOUL . I love you unconditionally 🙏🏼☯️♋️🕉️🌙🎶🎶🎶🎶🎶,@christopherdiggs5196,2023-10-11T14:28:42Z,0,0.9064,Positive
AmaPiano meets Deep house  and the vocalist is present and sexy AF 🔥🔥🔥🔥🔥,@NanaN495,2023-10-08T19:32:01Z,0,-0.765,Negative
Getting old Rihanna vibes,@MrHorseman1996,2023-09-29T00:59:10Z,0,0.0,Neutral
this song is so catchy,@4kt_38s,2023-09-20T14:31:43Z,0,0.0,Neutral
I learned the first half of the lyrics already,@alizabethmarshall4830,2023-10-21T14:10:50Z,0,0.0,Neutral
Am I crazy or the chorus is quite similar to Team by Iggy Azalea?,@euclidessousa4335,2023-11-13T15:28:33Z,0,-0.34,Negative
This song is a whole vibe 😌😌,@yourarenotalonegodisalwayswitu,2023-12-06T18:28:33Z,0,0.6369,Positive
All fire this my type of vibe,@cubandvenci,2023-09-30T21:27:27Z,0,-0.34,Negative
"Wow alot is going on in this beat, Rnb, amapiano,afrobeats  all fused in one great Song.",@geraldkiganda4281,2023-10-05T20:59:18Z,0,0.836,Positive
Want to be deep in her 😊,@braveindongo4352,2023-10-17T06:10:31Z,0,0.743,Positive
"This is awful, absolutely no skill no bars nothing how do you get a song with Skillibeng if you can’t write bars? Eek",@Spicebean,2024-07-02T09:41:40Z,0,-0.5173,Negative
Sound like Rihanna singing the backing vocals,@ashleywilliams8590,2023-10-13T14:51:09Z,0,0.3818,Positive
I’m here after the BET Awards named her best new artists smh She is ok at bet should’ve went to sexy redd annoying ass tbh,@stackzdollarz1914,2024-07-02T12:19:34Z,0,0.6486,Positive
that reggae beat never fails,@daviddrake9138,2023-11-16T04:23:29Z,0,0.3252,Positive
Deep House...been around for over  30 years.  You're welcome.,@VinnieBoombatz374,2024-02-08T00:55:39Z,0,0.4588,Positive
"I really thought Passport Bros by Bas and J Cole has the same beat as this, and yes it has the same one. Anyway, both songs are a vibe",@ButterCheeseCornGozaru,2023-10-11T16:38:53Z,0,0.4019,Positive
Guys this song actually makes me want to gives her a congratulations for the positive vibe,@Ali-y2g2q,2023-10-11T23:58:37Z,0,0.8316,Positive
"Tyla i said I'm not going to stop commenting until you feature chris brown on this track, yall vocals would be so good together please😢😊❤",@dharsonalexander974,2023-09-15T08:59:26Z,0,0.9359,Positive
Brezzy will kill this kind a beats,@anonymousURL,2024-04-18T13:52:07Z,0,-0.1779,Negative
If it was possible i would do a fire ass remix with her🔥🥺🤞🏾i'd eat this beat up🥴,@justinkeenswijk9049,2023-10-26T04:52:48Z,0,-0.8074,Negative
This beat is so good i or we would love for this to get an upgrade bc man this song is the bomb not gona lie,@stylahloser,2023-09-14T04:42:29Z,0,0.9176,Positive
Afrobeats to the world,@jussytayengwa605,2023-10-10T18:36:02Z,0,0.0,Neutral
why this song gives us the vibe like the house era around 2k15? i luv how it sounds like hailee steinfeld🌊,@prod.ccrycis5659,2023-10-11T17:29:01Z,0,0.6124,Positive
Bonne vibe,@VascoSantores,2023-12-11T14:17:46Z,0,0.0,Neutral
A beautiful girl on a beach singing is always a vibe.,@ohboydeni,2023-09-21T13:23:00Z,0,0.5994,Positive
This song is fire..yo this chorus reminds me of a better time in life in general.,@cousinblvck,2023-09-16T07:01:16Z,0,0.4404,Positive
Gives me Ariana Grande vibes,@ineedc3477,2023-11-03T09:25:49Z,0,0.0,Neutral
"I regret seeing the words to this song, the melody is beautiful.  Even addictive😅",@Avigailish,2024-05-24T10:27:55Z,0,0.5574,Positive
Vocals,@manikin834,2023-10-17T22:57:49Z,0,0.0,Neutral
this is giving me years&years vibe,@yooosann,2023-10-26T04:21:04Z,0,0.34,Positive
"Shit that's a dirty song how old is this chick even not sure she should be singing about , getting wet, and sweat, and trying to last all night, you can stay inside......thats some graphic ass lyrics.",@Vorheecn,2024-04-15T22:42:22Z,0,-0.8993,Negative
little mermaid vibes,@Paraphernelia04,2023-10-02T06:20:24Z,0,0.0,Neutral
I love this song she gives a victoria monet type vibe,@thefm4506,2023-10-01T13:06:41Z,0,0.6369,Positive
Why does this remind me of the Thong Song by Sisqo. Same melody? Water idk 😂.,@Taniere,2023-11-06T00:51:08Z,0,0.3612,Positive
I fcks with da beat I think I wanna right a rap too this 🤔,@rnfsolddja4716,2023-09-28T01:25:22Z,0,0.0,Neutral
Bro if u listening to the lyrics it’s about orgasm,@CrazyDawgg,2024-07-01T16:51:18Z,0,0.0,Neutral
Nice song soothing good vibes,@marilynbowen6869,2023-11-28T20:32:41Z,0,0.7906,Positive
"Got all these beautiful women dancing and sweating, losing weight being happy vibes.   this is genius 😢 makes me cry ❤",@numbsweety,2023-09-13T23:26:39Z,0,0.6124,Positive
",why every English song has dirty sex lyrics",@Nadia-k4c2q,2023-09-28T10:01:19Z,0,-0.4404,Negative
This song is a big vibe,@hab670031,2023-11-29T18:50:28Z,0,0.0,Neutral
It just a perfect and powerful 🎉❤😢,@praew3150,2025-02-07T00:39:55Z,0,0.8834,Positive
Western music sung by an African. The only thing African about this song is the Amapiano beat.,@slimthickaz.,2023-09-18T23:41:50Z,0,0.0,Neutral
(Sigh) ..I came here because I read that her music had elements of Afrobeat in it... there isn't any here. It's just an African version of the typical style in songs we hear in America...so boring.,@JohnnieJames1964,2025-05-06T02:24:36Z,0,-0.296,Negative
Great vibe,@cassadams1404,2023-10-14T16:20:50Z,0,0.6249,Positive
"i hate this song, its so goddamn annoying",@alone-pu1mu,2024-04-27T14:40:18Z,0,-0.8926,Negative
This is where Drake took the vibe for his song “ rich baby daddy “,@neemylouis8462,2023-10-17T14:49:17Z,0,0.5574,Positive
"Yeahh the chorus on Thiss give me chills fr, shii justt sounds powerful asl and movin.. shii is just beautiful lol… Thiss song tough🔥🔥🎯 lol",@kto.levell4567,2023-09-27T05:58:27Z,0,0.6369,Positive
by the way idiots her voice has been filtered and sketched an synthetic. ain't saying its gutsy  but stay real,@kathrynquinn5844,2023-12-19T05:02:05Z,0,0.0,Neutral
I think there needs to be a remix with Chris Brown on it. I can just hear his vocals coming thru on this joint… ❤,@jheelle5403,2023-09-23T13:24:15Z,0,0.6369,Positive
Okay I’m sorry BJT THIS SOMG IS SO FUCKING GOOD OH MY GOD THE CHORUS??? PLEASE ITS LIKE HEAVEN!! I feel like it’s not getting praised as much as it should be in the comments! THIS IS FUCKING AMAZING!!,@thanoshimself511,2023-09-09T20:28:01Z,0,0.9826,Positive
Essa música tem uma vibe ótima,@jamilealves2274,2023-11-05T02:27:54Z,0,0.0,Neutral
"Not, sounds so generic.",@richardsimpson1963,2023-10-12T00:18:09Z,0,0.0,Neutral
I love that lyrics,@williamdjam1450,2023-12-03T06:30:34Z,0,0.6369,Positive
Hot July 🔥 vibe who's going through this?,@jessjess2325,2025-07-25T18:05:56Z,0,-0.34,Negative
I love this song becouse my mom always puts it on I’m always vibeinv to it,@NannetteTorres-y2j,2023-12-03T19:28:49Z,0,0.6369,Positive
if it wasnt for the Chorus in the background would they listen ?,@venxamalu,2023-10-10T04:36:06Z,0,0.0,Neutral
Favourite song ❤love it 😅❤❤love the chorus ❤❤😅😅😅,@craigswales675,2023-10-22T15:44:37Z,0,0.9705,Positive
Catchy,@keliciaiskpop,2023-09-24T18:32:29Z,0,0.0,Neutral
This song gives woman vibes by doja cat 🎉,@vpo8332,2023-11-10T04:16:15Z,0,0.4019,Positive
bruh this is my teacher ringtone for her phone,@shadow6735,2023-10-03T23:04:22Z,0,0.0,Neutral
It's the VOCAL for me thinking of putting it on a Amapiano Beat,@kyleXfortuin,2023-09-23T03:11:15Z,0,0.0,Neutral
"just saw you on jimmy fallon, daaaamn!!!  beautiful voice, lyrics, and amazing, i mean AMAZING dancers!!",@louiseocchiogrosso31,2023-10-25T07:52:17Z,0,0.9371,Positive
Perfect for swimsuit song in Miss Universe,@michaelmanuel8616,2023-11-05T11:02:39Z,0,0.4767,Positive
These Be The First Niggas To Get Stepped On In The Worst Way 😂,@SendMeADrop,2023-09-18T07:05:04Z,0,-0.5574,Negative
so powerfull voice :O,@giovanniflores93,2024-02-26T08:45:58Z,0,-0.3392,Negative
"The lyrics ,the voice,control omg  she is  incredle",@RahelR-k7o,2024-01-20T10:43:25Z,0,0.0,Neutral
Why does this give me huge Black Panther 2 vibes,@EulonythMods,2023-11-28T08:55:34Z,0,0.3182,Positive
A whole vibe ✨🌊😍,@spiritual_babe_,2023-10-04T16:17:43Z,0,0.6486,Positive
This is afrobeats and amapiano at it's best,@anjolafarouk8360,2023-10-09T19:01:58Z,0,0.6369,Positive
"Ok... so yea im one of those... im completely lost..whats the hype??? I grew up with Whitney, aaliyah, jhene aiko, well damn just to name a few i can go back further! Dont get me wrong, very catchy, but i dont get it?? And yes ..  i can sing .. very well 😂",@tamikagrant7531,2023-10-20T04:00:24Z,0,0.9219,Positive
"Good autotune, bland rubbish.",@paulcollins5586,2023-12-04T13:43:49Z,0,0.4404,Positive
🔥 hot 🔥  beautiful  lyrics  🔥,@sharonbrown9742,2024-03-11T17:18:37Z,0,-0.3182,Negative
"Ein Sound wie zu den besten Soul Zeiten, Erinnerungen an Brownstone und Aaliya werden da wach. Super Growe.  Gesang mit Seele und Rhythmus.  Love it.",@farbinvest8069,2023-11-30T20:11:20Z,0,0.8442,Positive
"Bravo, I love the sweat vibes little sister Tyla is giving me. Know I’ll be adding this singer song writers tune to my collection and come Friday night me and the wife are gonna cut the rug.",@DarksideFistofFury68,2023-11-02T02:40:12Z,0,0.6705,Positive
🔥🔥🔥 Love this song so much I wrote my own verse check it out: https://youtube.com/shorts/6LKzcWvqFvg?si=yWDMQ1HZ5hhZj4mR,@CoreyChampagneTV,2023-12-06T09:22:30Z,0,-0.25,Negative
Its the AFRO BEAT AN VOICE FA ME💪🏾🔥🔥🔥🔥🔥,@amiyaeoh1140,2023-10-29T05:22:09Z,0,-0.875,Negative
Coastline Vibez 🏝🏖,@deeparker1005,2024-03-01T14:36:58Z,0,0.0,Neutral
"Lyric's R steamy! The chorus is beautifu,sexy & raunchy! Tuuunnee!🎉❤🎉",@zarawilliams992,2023-10-06T12:36:35Z,0,0.8879,Positive
Is it me or does the chorus sound like Tinashe ? When I first heard this song I only heard the chorus and I thought it was Tinashe !,@DAVIDLEEBANKS,2023-09-27T21:31:06Z,0,0.4199,Positive
"First time when I heard this, I thought it was Dua Lipa lol. It has similar vibes",@pko_2.0_pop7,2024-06-10T15:02:52Z,0,0.4215,Positive
This is Amapiano not Afrobeats. Hear the Logdrum?,@DADAMANism,2023-10-09T20:17:07Z,0,0.0,Neutral
