comment,user_name,date,likes,compound,sentiment
I just found out Artemas is a London based producer that is why this song is absolutely brilliant.  The Brits know how to make super catchy musid. This song is currently at #5 in the UK top 75 singles charts! Number 25 on the hot 100 it better make the top 10 soon❤❤❤,@garypamatat3167,2024-04-08T12:46:29Z,4,0.9812,Positive
"I love the rhythm of it and the vibe honestly chill yet upbeat, the lyrics I could even do without honestly just this beat and rhythm alone is fire 🔥",@Rubyflower6704,2024-04-14T22:09:29Z,4,-0.0207,Neutral
Such a vibeee🔥,@corneliaarie9709,2024-03-26T03:03:30Z,4,-0.34,Negative
Very catchy song but the lyrics are from the perspective of such an asshole,@Swanky11,2024-04-07T15:08:01Z,3,0.0,Neutral
I want to find more songs that have the same vibe as this guys🥰🥰🥰,@tanaitruongthieu7131,2024-04-12T06:33:35Z,3,0.9726,Positive
I hate this song but i listen to it because it's catchy.,@davids8262,2024-04-20T22:30:03Z,3,-0.3291,Negative
This song is insane the vibes are unreal,@SavannahVinson,2024-04-07T02:46:27Z,3,-0.4019,Negative
"Even though this song just came out, it feels nostalgic. Something I'd listen to about 20 years ago",@unknown_Noname451,2024-04-11T00:56:50Z,3,0.0,Neutral
This Song Has Sad And The Jam Vibes Together,@Aimbot_.f,2024-04-19T09:08:50Z,3,-0.4767,Negative
Such a Techno vibes,@venomxlr8,2024-04-09T16:19:06Z,3,0.0,Neutral
"She gives me a lot of Mr. Kitty vibes for sure! This song is similar to his songs Home and 0% Angel, for example",@Sunflower_Dream1512,2024-04-11T05:06:24Z,3,0.3802,Positive
the beats sounds like from grimes,@beyourowncatalyst,2024-04-08T07:19:38Z,3,0.128,Positive
"With AI, vocal mixing, autotune it's so hard to tell if it's one singer or many so is it just Artemas or others in the vocals?",@DronelyfeNE,2024-09-11T20:05:22Z,3,-0.2183,Negative
This song a whole vibe.📶,@flycitygang30,2024-04-08T10:50:12Z,3,0.0,Neutral
Already getting summer vibes and this song is like a cherry on top 🌅👌🏼,@sdungmuli3717,2024-04-06T08:54:41Z,3,0.8567,Positive
This track evokes only positive emotions wherever I hear it. And there was no one who would deny it,@PwlloXD,2024-12-18T17:16:15Z,3,0.0,Neutral
"Love the beat, love the chorus, too bad about the rest of the lyrics.",@Dan1ell,2024-04-17T16:06:49Z,3,0.7096,Positive
Synths are definitely from the 80/90's but the vibe is a lot like Crystal Castles,@hereps,2024-04-10T20:43:25Z,3,0.6249,Positive
"It's a catchy track but the lyrics really bug me - he says ""not tryna to be romantic, I'll hit it from the back just so you don't get attached"", yet he also claims just before that ""I like the way you kiss me, I can tell you miss me""; the two statements are clearly contradictory. He doesn't want for her to get attached, yet he likes that he kisses her in a way which indicates she misses him i.e. actually is attached. The sum effect is to make the song sound insincere and confused.",@PhatInAHat,2024-11-11T17:04:41Z,3,0.871,Positive
the beat is SOOOO reminiscent of frankenstein by rina sawayama omg,@melsyoutube,2024-04-09T00:40:04Z,3,0.0,Neutral
The Perfect Girl vibes fr,@TheBestLawyerOfJJK,2024-04-04T08:38:37Z,3,0.5719,Positive
I don't know.... but I'm getting some juice wrld vibes 🤔,@MechaJuice6503,2024-04-12T23:21:53Z,2,0.0,Neutral
💓vibes🎧,@Envixityvx,2024-04-10T15:57:36Z,2,-0.4588,Negative
This beat hits!!!,@aaronflatt7668,2024-04-08T11:22:37Z,2,0.0,Neutral
"Esta canción me da vibes de ""The perfect girl"" de Mareux.",@ClarisMorales-xd5yg,2024-04-07T16:42:30Z,2,0.5719,Positive
Vampire vibes,@mrjonsey,2024-04-14T16:54:27Z,2,0.0,Neutral
"Love it because of the tone, hate it because of the lyrics.",@jamesonschaltzdm4476,2024-06-04T06:53:51Z,2,0.128,Positive
this song has a same vibes to the «strangers» and I really like it > <,@lazybae21,2024-04-07T15:11:40Z,2,0.4201,Positive
Crazy emotions going through me when listening,@dersuchtie01,2024-04-07T20:29:17Z,2,-0.34,Negative
I hope i remember the name of the song in 10 years when its melody keeps repeating on my mind!,@billroubeidis6983,2024-04-10T20:32:54Z,2,0.4926,Positive
"i wouldnt say this has 80s vibes, more like 2000-2010s with the effects and general sound",@_yaboi,2024-04-06T04:39:42Z,2,0.4201,Positive
She has an annoying voice,@bf859,2024-05-24T23:16:21Z,2,-0.4019,Negative
"Dang, the lyrics..It just sounds so sad. I genuinely feel bad for the girl. He doesn't actually love her. Just what she can give to him. I know this is in music all the time, these subjects. But this hit a little hard. It's just so heartless and reflects a lot of emotionally abusive//unavailable relationships of today. Hope others like the girl character (idk if she's real or not) find connections they deserve, who cherish them as much as she cherishes her friends/lovers/partners, whatever it may be. Equally in love and/ or connected.",@aspen5151,2024-04-03T04:07:55Z,2,0.8495,Positive
Catchy as hell,@EYKGG1,2024-04-10T14:29:32Z,2,-0.6808,Negative
This a vibe,@joannymendoza4411,2024-03-19T17:01:36Z,2,0.0,Neutral
Why this song gives the vibes of crystal castles or goth by sidewalks?,@مهددي-ل9س,2024-04-18T23:53:16Z,2,0.0,Neutral
"goddamn perfect,this songs has spicial vibe,i love it",@Лилиан-м3э,2024-03-25T14:29:22Z,2,0.2732,Positive
"this and ""hate me"" are really giving the same vibes",@handsommoonlight3119,2024-04-22T16:42:57Z,2,-0.2516,Negative
Uhhh romanticising toxic relationships not good butttt the beat is a banger,@Eh-fu1tt,2024-04-10T05:09:15Z,2,0.3169,Positive
Siiiiiiiiiiiiiiiick beat yo 💪🖤 🎶🎼🎵,@empowrdfoods5197,2024-04-19T02:18:09Z,2,0.6369,Positive
80s vibes. Gonna be hooked on this for a while,@xdasdaasdasd4787,2024-04-21T13:34:58Z,2,0.0,Neutral
"Me indiquem aqui por favor, músicas com essa mesma VIBE ❤❤❤❤",@rodrigosmd2024,2024-04-20T12:57:21Z,2,0.9661,Positive
"strong ""Drive"" vibes",@zoss0rzzorzelorz77,2024-04-13T17:50:27Z,2,0.5106,Positive
Why does this song's beginning vocals remind me of another song but I can't remember,@trentisnothere,2024-05-25T04:02:00Z,2,0.0,Neutral
Dude this song mam it talks about a toxic gaslighting relationship but yet something about the beat is so addictive and nostalgic like those 90s and 2000s romance thriller movies,@AssembleRISE,2025-02-02T17:55:51Z,2,0.8674,Positive
Im pretty sure this video was filmed in reverse,@SimplyKieron,2024-05-16T16:47:04Z,2,0.6705,Positive
Has that electronic vibe to it I love it,@XUknown,2024-04-11T19:20:02Z,2,0.6369,Positive
its giving perfect girl vibes,@hassnbabar2955,2024-04-24T15:27:12Z,2,0.7269,Positive
this VIBE is just something else ♥,@BeamNG.drive-cinematics,2024-03-19T19:30:08Z,2,0.6369,Positive
this song makes me nostalgic for some reason haha,@frozenapple9776,2024-11-15T01:53:10Z,2,0.4588,Positive
This gives me After dark vibes,@firephenex69,2024-04-10T06:37:43Z,2,0.0,Neutral
Cool Song and nice Vibes. I like it 👌,@fireworksandmore007,2024-04-03T08:16:47Z,2,0.9141,Positive
What are the lyrics?? Complete BS,@yuganshikulshrestha,2024-06-01T18:13:40Z,2,0.0,Neutral
"Total banger, too fkn bad everyone is using it for everything it's become annoying, I mean i Iove it as long as I search it myself but hearing it every where Jesus Christ",@AngelMendoza-bv5iv,2024-04-19T21:35:18Z,2,-0.4767,Negative
"This is one of these songs when you hear it and think ""nice"" and hear it over and over, and in some years you listen to it again and HEAR (!) what the lyrics are and then it is an WTF song :D",@kaya7600,2024-04-22T01:25:47Z,2,0.3802,Positive
"Dude, it's 12 am Im going to work in 4 hours but I just can't stop listening to this song for the last 2 days, It's the best song I've heard in a really long time, gives me Crystal Castles vibe, the guitar in the song is fucking dope, I just cant describe the feeling of the song, something misterious…",@EnergyCarbVEVO,2024-04-03T22:03:50Z,2,0.8214,Positive
"This is a banger, intemporel, magnifique ❤",@Otiakin,2024-04-14T02:57:15Z,1,0.6369,Positive
gives me vibes of Strange Girl,@edwinCSBG,2024-04-06T23:13:29Z,1,-0.2023,Negative
"Love this song, definitely  adding to my favorites songs. It has some vibe same as  Molchat Doma .",@abnerdominguez7904,2024-04-08T01:45:37Z,1,0.8658,Positive
"This song is so catchy with the girls part, I added it to my playlist then turned to my piano and learnt the right hand part of the song in like 10 minutes I’m so addicted to the beat, now to learn the left hand and put it all together (left is hard for me 😭)",@michaelstevenson2090,2024-04-15T23:19:13Z,1,0.6597,Positive
A vibe,@bintasall4443,2024-04-08T09:29:56Z,1,0.0,Neutral
"this song, is have vibe 😍",@narcissistic2,2024-07-29T14:13:13Z,1,0.4588,Positive
these lyrics are soooooo ass 😂😂😂,@Jzjax,2024-04-04T04:40:51Z,1,0.6369,Positive
Crystal castles vibes,@BigPrickBee,2024-03-25T22:13:32Z,1,0.0,Neutral
"this guy will have hard time beating this . Its his best shot ever. This type of song you create once and then its really hard to even get close to it. This should be legendary, cuz it is really an art",@GoofballEntertainments,2024-07-09T22:08:33Z,1,0.2975,Positive
Worst song ever😂😂😂,@Sigma__boii_07,2024-04-04T07:00:54Z,1,0.5574,Positive
"Only the beginning is okay. The rest of it is garbage, lyrics and all . Cabaret Nocturne far superior. Man Trevor something is far superior. If this is gonna be “new wave” proof that music now is awful.",@notturok7841,2024-04-17T22:18:47Z,1,0.7096,Positive
80s vibes with Synthpop mix darkwave,@leomyers9220,2024-05-13T20:46:03Z,1,0.0,Neutral
It has some 80s vibe but this is just my opinion 😊,@jhosephking5665,2024-04-20T11:11:23Z,1,0.8402,Positive
song feels like it would be on radio in gta 6 indie station. going right in the vice city vibes playlist,@clanof0n3,2024-04-08T03:05:37Z,1,0.3612,Positive
It’s been so long from living tombstone is very good song with similar patterns to this one,@siezarprendiz,2024-04-10T20:07:00Z,1,0.4927,Positive
Bass synth rocking,@Soykuya1,2024-04-07T21:15:36Z,1,0.0,Neutral
Bro the lyrics are cold dang 😅😅I don’t like the song anymore lol,@KaitlinBarrett-df7nz,2024-04-09T03:17:03Z,1,0.8519,Positive
Nostalgic 80s vibe futuristic anime vibe,@khrawlyngdoh4393,2024-04-16T13:57:31Z,1,0.0,Neutral
This song has a Gothic vibe 😅 😂❤.,@paulziegler8062,2024-04-19T07:42:04Z,1,0.8625,Positive
MY FAVORITE SONG OF ALL TIME!!!  👉SUPER CATCHY!!!!👈,@troyleekimble7557,2024-04-07T01:11:30Z,1,0.7097,Positive
This gives me major sadsvit-cassette vibes. Really like this sound,@Tfrank93,2024-04-07T22:31:04Z,1,0.4201,Positive
I AM DEEPLY IN LOOOVVEEEE,@sirin0408,2024-04-03T21:29:06Z,1,0.0,Neutral
I know the beat from another song. Just can’t remember the name of song. They sound good 😮❤,@vanessa12342able,2024-04-14T02:13:39Z,1,0.7964,Positive
"I found this accidentally super sped up on one of those Snapchat content farm stories, i had to FIGHT to actually hear any of the lyrics 💀 but also im glad i did bc this is a banger",@galacticccactus,2024-04-16T11:06:38Z,1,0.5281,Positive
More lyrics would be nice😃,@kristellamariametsa4822,2024-03-19T13:12:32Z,1,0.6486,Positive
I can feel this vibe,@youlcyy,2024-12-15T13:39:43Z,1,0.0,Neutral
This shits way too catchy,@ryenrahbar876,2024-04-02T22:10:59Z,1,-0.4767,Negative
University of Georgia water baptisms amazing grace share unity repentance matthew 18 verse 18-20,@AnyqUpjq,2024-05-02T17:06:09Z,1,0.8316,Positive
"This 80s inspired synth pop masterpiece is already in the top 10 charts in Switzerland new @#4, Germany new @#7, Ireland new @#11 in the UK new @#13 Canada new @#37 and amazingly debuts @#70 on Billboard hot 100. Please God make the a top 10 in the USA we need real pop music in 2024 enough with all the dreadful rap crap.",@garypamatat3167,2024-04-03T00:12:31Z,1,0.8316,Positive
Is the lyrics from other song? Because it sounds familiar,@sukiyaki_k,2024-03-25T01:57:35Z,1,0.0,Neutral
"Hello I am an abstract artist and I would love to use a part of this somg in my youtube video, how I paint and create. Explosion of the emotions ❤ you will love it. Can i use it if I give you a credit 🙏🙏🙏 Please! 😊",@hybaskova_art,2024-03-25T10:44:32Z,1,0.9774,Positive
2013 vibe,@edwardelric3041,2024-04-27T13:28:19Z,1,0.0,Neutral
Amazing song🔥love the vibes specially driving at night😩,@Aesthetic02jz,2024-03-28T14:54:20Z,1,0.4019,Positive
Perfect vocals.,@DJmessedup,2024-03-24T09:46:50Z,1,0.5719,Positive
This song is def goth adjacent. Even tho the singer has a mainstream vocal sound.,@toxiknao8826,2024-04-08T03:28:30Z,1,0.0,Neutral
The most annoying song ever made,@jjdhdbsbap17hshshs,2024-04-09T23:43:33Z,1,-0.4576,Negative
This shit is a vibe I hope when my ex hears this song she misses me and try’s to call and I don’t answer 😂 ahahhhhhh,@beaubrakefield9025,2024-04-17T05:31:53Z,1,0.0772,Positive
summer vibe 24 check ✨,@42century,2024-04-13T17:25:18Z,1,0.3182,Positive
There is something hauntingly nostalgic about this..,@NostalgicNell,2024-04-11T09:13:45Z,1,0.0,Neutral
I like sound effects,@vetri_aes,2024-04-17T05:47:41Z,1,0.3612,Positive
Does hit heavy . Unfortunately the nostalgia sad EX / the ex that never was vibe and for that …….. I can’t love this tune .. sad …… I love it tho raaaaahh heavy this tune,@Benebebaavdabod,2024-04-14T01:34:48Z,1,0.2023,Positive
Does he have a chorus or does he have gender bending vocals & can sing as both?,@Zymasee,2024-04-12T15:54:47Z,1,0.0,Neutral
"OOO, plus vibe 💫",@SonyaM-bo1mz,2024-06-25T17:30:05Z,1,-0.2263,Negative
"Mannnn, İ feel f*king FİFA and PES vibes🧘🏻‍♂️",@atillakhan9235,2024-04-02T16:17:56Z,1,0.0,Neutral
Huuuuuh good vibes,@Oiluminadoo123,2024-05-13T20:50:32Z,1,0.4404,Positive
Face!! This Music is Amazing!! Indescribable vibe!!☠️💨⛈️,@MaximumMuscleIA,2024-04-20T00:13:40Z,1,0.7156,Positive
I’m loving this uts uts uts vibe😎,@BPvert,2024-04-08T07:32:46Z,1,0.7845,Positive
Really impressive vocal !!,@corkoran,2024-04-10T15:07:55Z,1,0.6342,Positive
Nice.Whos singing the chorus??,@hope9152_,2024-04-21T20:36:38Z,1,0.0,Neutral
I waited for this since saturday and it was 110% worth it. Such a vibe. Love the song!!!,@yech_bu3543,2024-03-19T12:27:35Z,1,0.7891,Positive
SO BEATIFULLLXD,@yoelolivares6745,2024-04-11T23:03:55Z,1,0.0,Neutral
"Someone tell me? Was this video made with AI? Is the female vocalist in the song this girl? There are many vocal voices in the song, and their names are unknown. I thought Artemisa was a woman. The female voice in the song is not mentioned anywhere. Can someone tell me?",@Yildizli6196,2025-07-16T21:29:11Z,1,0.0,Neutral
"I’m sorry artemas, first time I heard this song I was like “this is a really good song”, but within 15 mins I’ve overheard this song from all the wanna be “bodybuilders” and the wanna be “influencers” videos using this song. Then I heard the song more and was like “ the beat sounds like mareux - perfect girl” . It’s a good song, but idk if I’ll hear it within the next 5 months",@AndrizzyG69,2024-04-05T18:49:23Z,1,0.9577,Positive
"After months now, its the most annoying hipster song. congratulations",@ataraxia_quasar,2024-11-29T10:24:10Z,1,0.228,Positive
THE WORST AUDIO EVER. YOU ALL ARE BOTS,@patarcher9199,2024-04-14T16:02:47Z,1,-0.6249,Negative
1:48 goes rlly hard and the song HAS SUCH A BIGG VIBE,@EmotionalSupportNeeded,2024-04-28T03:32:14Z,1,-0.1027,Negative
Horrible lyrics,@FoundSheep-AN,2024-04-08T19:49:47Z,1,-0.5423,Negative
"lets go, another song with weird lyrics that sounds insanely good",@WovenYT,2024-04-21T14:11:17Z,1,0.296,Positive
"This somehow gives me the vibes of old, russian buildings and poverty",@Robinxander,2024-04-05T12:52:09Z,1,-0.5106,Negative
it’s sad it’s a repeat and has no real lyrics,@jj-vj1fv,2024-04-10T21:23:10Z,1,-0.6486,Negative
I love the rhythm artemas 💗,@kutEtmianachi,2024-04-01T18:38:01Z,1,0.8779,Positive
This summer's vibe will be like this:,@poetkaliningrad,2024-04-20T08:50:26Z,1,0.3612,Positive
Its the chorus for me,@IG_Reels24,2024-04-21T15:07:16Z,1,0.0,Neutral
Heard this song in VR chat on repeat at a bar. Damn it’s a vibe,@thebestplayerdead956,2024-04-15T10:01:07Z,1,-0.4019,Negative
"I might be the odd one out, but this song is ass. The lyrics are unoriginal and kinda degenerate, uninteresting and stale, the beat is stale too and I would've given points for the music video but it's ass too.",@ImHomiesexual,2024-04-08T11:59:34Z,1,-0.9032,Negative
"I'm loving this right now, up beat and positive... Perfect! 😊❤❤",@SteveReno187,2024-06-16T17:15:33Z,1,0.9796,Positive
This gives me high fashion vibes,@jihadamcsween2677,2024-04-23T21:21:00Z,1,0.0,Neutral
Man I like this 90s vibe it’s perfect,@COCONUTS307,2024-04-09T07:27:02Z,1,0.7351,Positive
I hate autoplay for sending me here. There is not a single song that has more infuriating lyrics than this. It makes me want to scratch my eyes out. Doesn’t help that the guy who wrote this is actually a certified asshole,@Fink5,2024-10-31T09:20:31Z,1,-0.659,Negative
"Maybe in another universe I will like the way the guy I secretly have a crush on kiss me. This song reminds me so much of his presence, every night dreaming of us being together; someday my dear Antonio, I can tell I miss you, not trynna being romantic, I just love how you treat me.",@juhdyanK,2024-05-11T16:46:26Z,1,0.8845,Positive
Just the vibe.,@luizadeto8661,2024-03-27T03:25:01Z,1,0.0,Neutral
Is the girl on the cover part of the vocalists on the song? Is she just part of the cover and nothing more? Does anyone know her name please?,@VIPceom,2024-08-13T21:49:20Z,1,0.4291,Positive
It gives me sad russian vibes and I love it,@chantyc1929,2024-04-14T00:06:27Z,1,0.2732,Positive
Night ride vibes,@yuldashevdilmurod7012,2024-08-08T14:24:19Z,1,0.0,Neutral
Mr. Kitty- After Dark vibes 🎶,@camilohernandez17,2024-04-16T08:23:24Z,1,0.0,Neutral
Like the vibe,@Imdin123,2025-01-27T14:39:33Z,1,0.3612,Positive
Am I the only one getting pinkpatheress vibes from this? 😂❤,@Novaurawr,2024-04-15T11:43:28Z,1,0.7964,Positive
Proud of how deep it hit hit hits the back of your cervix. Then I hit it from the back and it goes splat so we don't get attached. Splat splat splash.,@feefgcegge1678,2024-06-14T18:25:34Z,1,0.4767,Positive
Gravity falls vibes,@DanielleMonroe777,2024-04-13T15:09:51Z,1,0.0,Neutral
This song has strong Maureux vibes ❤ love it,@Heisenberk.,2024-05-01T16:23:36Z,1,0.9136,Positive
I feel the 1980s and punk  1990s vibes in this,@ahmeda3050,2024-04-05T16:07:12Z,1,0.0,Neutral
"If you love vibe,🎉",@sukuma4213,2024-03-27T04:57:39Z,1,0.7845,Positive
ayo the lyrics and the tempo clearly got the rizz fr. love the tune,@grplants,2024-05-17T16:40:59Z,1,0.7845,Positive
Gallowdance vibes,@jb3971,2024-03-25T23:57:50Z,1,0.0,Neutral
Summer Vibes coming!!!!!!!!,@kostasgkontelopoulus10,2024-03-26T23:12:55Z,1,0.0,Neutral
"80s vibes, they dont make it like this anymore 😢. I wonder why we all so attracted to it ...",@carnagefxmarketslayers7795,2024-04-20T16:26:43Z,1,-0.1515,Negative
"love the feminine voice part, the guys singing & lyrics are utter garbage though",@DandyInLuv,2024-03-22T18:11:12Z,1,0.6369,Positive
does anyone have the lyrics typed out ?,@shaylinindurjeeth5862,2024-03-29T14:58:43Z,1,0.0,Neutral
Why is this song so freakin catchy,@cvn292,2024-04-11T19:20:21Z,1,0.0,Neutral
Gives me the neighborhood vibes,@inesagelezele8035,2024-03-26T11:52:47Z,1,0.0,Neutral
Anyone know of similar beat/sounds/style songs?,@stephSi,2024-03-27T22:22:49Z,0,0.0,Neutral
"I thought Mareux made this, it gives perfect girl vibes",@paradoxverdoxious6620,2024-04-21T11:56:26Z,0,0.5719,Positive
Did you put crack in this song? It’s so catchy. ✨,@Zay-gq8rd,2024-03-31T23:20:41Z,0,0.3774,Positive
Vibes of mareux the perfect girl oh who is she ...❤❤❤❤,@jaimeoswaldo1506,2024-04-18T00:43:56Z,0,0.9702,Positive
Idk why but this song gives me andrew graves vibez,@mtndew.4everr,2024-10-05T16:10:40Z,0,-0.4588,Negative
Unexpectably catchy,@mihai-alexandruluta3326,2024-03-27T21:51:55Z,0,0.0,Neutral
Crazy short but good lyrics,@goyénervé,2024-11-30T12:35:46Z,0,0.4854,Positive
This gives me midnight vibes ❤,@Miamyyy,2024-05-25T10:41:04Z,0,0.6369,Positive
É synthpop ou wave?,@rlc18,2024-04-04T21:50:39Z,0,0.0,Neutral
"this smacks on it's own, but i'm getting trouble andrew vibes. love it. (listen to his older stuff- see no good and chase money. but his recent stuff's fire too)",@octavian8599,2024-04-08T17:43:58Z,0,-0.4514,Negative
"Suck a terrible song. Bad singing, poor lyrics. Sounds like Missing Persons from the 80’s.",@dballard66,2024-06-02T16:26:07Z,0,-0.9062,Negative
Que vibe maravilhosa 🥰❤️,@suzanaalmeida1931,2025-01-14T13:02:32Z,0,0.8074,Positive
this is like if u wanted after dark to be fast and upbeat,@Sinsanatis,2024-04-18T03:16:10Z,0,0.3612,Positive
"The lyrics are so real cold 🥶 shit for a person to say to another person in life,  no the less very catching song.",@seanclark9258,2024-09-08T15:38:39Z,0,-0.7003,Negative
the song is super catchy but I am amazed how the girls like these lyrics :s or most of them just dont get what he is sayin,@JosipZoric-k4t,2024-05-24T07:18:47Z,0,0.802,Positive
Shit blew up. Catchy song,@EmptyCrystal,2024-04-23T06:14:15Z,0,-0.5574,Negative
this is catchy as shit. good job.,@ScarsUnseen24,2024-04-12T00:58:42Z,0,-0.1779,Negative
I wish all his songs were upbeat darkwave. This song goes so fucking hard,@natbvm1880,2024-04-10T15:59:29Z,0,0.1849,Positive
Bro it really gives me The Cure vibes,@JohnnyPreston6699,2024-04-06T11:54:34Z,0,0.0,Neutral
"Gosh i love the song, but the lyrics is so f-boy, i canttttttttttttttttttttttttttttttttttttttttttt",@wiiuwiiu4061,2024-04-02T07:18:58Z,0,0.3818,Positive
The girl is gorgeous<33 luv the vibe,@yuri_for_life,2025-06-16T06:24:30Z,0,0.0,Neutral
"This reminds me of 80s style music, 80s music is very simple and easy beat in music. I love it",@Dino23B,2024-10-15T06:52:06Z,0,0.8107,Positive
From insta. Very catchy,@TroyDebrincat,2024-04-03T19:24:42Z,0,0.0,Neutral
its slowed and reverb version: https://youtube.com/shorts/LTdd5NQyt74,@timetolive5942,2024-05-26T06:58:16Z,0,0.0,Neutral
Need Beats?,@sunnygobmanasse,2024-04-04T07:04:51Z,0,0.0,Neutral
Who are the female vocals from?!?!?,@HenriToot,2024-04-02T18:49:18Z,0,0.0,Neutral
"Great melody, but shame about the abuser vibes this song's giving.",@RedArtistx,2024-05-02T10:39:43Z,0,-0.6597,Negative
"Let’s be honest, lyrics are trash and empty, but I like the vibe of it if you ignore them",@nadhelbenjaoued4470,2024-04-06T00:51:31Z,0,0.1901,Positive
Uma vibe alienígena futurístico que eu amo e respeito muito!!!! 🛸🤍,@nariih,2024-07-24T21:38:19Z,0,0.0,Neutral
"This girl, again GIRL, is hitting what from the back? I am a little lost... This is something only a man could say but never would (unless there are some deviations at play), for the idea that mere sexual positions affect emotional connection is utterly ridiculous. She sounds like a virgin inventing things. I'll just say, the song is 1980s but the lyrics are pure 2020s, sadly.",@Electra-xm7lu,2024-04-10T14:07:02Z,0,-0.1638,Negative
Vibe😈,@ankitrajpoot7887,2024-06-21T06:09:41Z,0,0.4588,Positive
"I need one more verse, it's over way too soon...",@jenniferdietrich4467,2024-03-28T19:02:12Z,0,0.0,Neutral
Idioticly simplistic tune and awful lyrics. You cannot be serious,@QueenQueen-yc3or,2024-03-19T15:42:27Z,0,-0.4172,Negative
very catchy,@finotrick,2024-03-19T17:26:26Z,0,0.0,Neutral
