classificacao,comentario,justificativa
Negative,This had to be one of the worst songs I have ever heard,Expresses strong disapproval and labels the song as exceptionally bad.
Negative,"It's a slightly lame 90s girl power sound, its nice the singer doesn't take herself too seriously. The Lana but a Pinup girl influence is there but its not as deep or interesting as Lana. It's a one and done kinda thing, wont last.",Expresses disappointment and predicts short-lived appeal.
Positive,Love the tone ♥️ very feminine,Expresses affection and appreciation for the song's tone.
Positive,Lana del Rey vibes,Expresses a positive association with Lana Del Rey's style.
Neutral,the chorus is soooo good but the rest of the lyrics are so cheesy i cant get past it,Expresses a positive opinion of the chorus while criticizing the lyrics.
Negative,I like this song but this video is so bad. It just drags on without any interesting content. Also why is she acting all goofy? Doesn’t match the vibe of the music.,Expresses dislike of the video's content alongside a mild critique of the artist's behavior.
Negative,Could have been a really beautiful heavenly song if it wasnt about shagging at the back of a car. Let down. Beautiful singing. Cheap lyrics horrible video,Expresses disappointment and criticism regarding lyrics and video content.
Positive,This is like euphoria cassie’s vibe,"Compares the song to a well-regarded track, indicating a positive association."
Positive,I keep listening to this song every day. It has such a catchy tune.,Expresses repeated enjoyment and appreciation for the song's catchiness.
Neutral,I need some other songs with the same vibe as this,Expresses a desire for similar music without expressing strong positive or negative feelings.
Negative,Anyone getting the vibe that this video was inspired by the controversial book and movie Lolita?,Suggests a dark and potentially disturbing association with the controversial work *Lolita*.
Positive,"Damn I really have an Addison Rae song in my rotation?! 🤨 this goes so hard, the chorus is so good 😭🔥",Expresses enthusiastic enjoyment and positive feelings about the song.
Neutral,she has Lana Del Rey vibe,Comparison to another artist without strong positive or negative judgment.
Positive,This song gives 2014 vibes I loveeee,"Expresses fondness and association with a specific, positive year."
Negative,I thought it was taylor swift on the chorus😭😭😭,Expresses disappointment and a negative reaction to the song's similarity to Taylor Swift.
Negative,Wtf are those video shots. I would love this song if it weren't for the lyrics which i have a bad experience with,Expresses strong dissatisfaction with the song's lyrics.
Neutral,this looks and sounds like lana del rey vibes,Comparison to Lana Del Rey without expressing strong positive or negative feelings.
Negative,addison successfully got herself out of the tiktok star jail! d'amelios take notes,"Critically compares Addison Rae to Charli D'Amelio, implying D'Amelio is stuck in a negative cycle."
Positive,"Repeat for sure , the moment when we feel everything is like a movie… we hope you stay and aren’t crazy 😅❤️❤️ these moments with your love are unforgettable and incomparable 😊",Expresses fondness and appreciation for a cherished experience.
Positive,"I mostly love alternative metal like Tool/Deftones and 90s shoegaze, but there's something transcendent about a perfect pop song. This is that. That chorus instantly captivated me the first time i heard it. It's literally perfect, melodically harmonically effervescent. And then the way it shifts down one semitone at the very end was a cool inspired twist. Love this track. ✨",Expresses strong admiration and describes the song as ‘perfect’ and ‘transcendent’.
Negative,"Ok, not a bad song BUT really seems like kind of ripping off Lana Del Rey vibes.. even the song title “diet pepsi” .. trying to have her own Diet Mountain Dew moment.",Criticizes the song for imitating Lana Del Rey’s style and title.
Negative,Shannon Sharpe is somewhere beating off to this music video.,Contains a vulgar and offensive assertion.
Negative,It's giving Born to Die from LDR Wish copy version vibes,Compares the song negatively to a well-regarded album.
Positive,"I’m getting Cindy Crawford Pepsi commercial. But I’m 42 so 🤷🏼‍♀️ That said, as a late bloomer…this whole song is a trip down memory lane. And if this is her new vibe, sign me allllll the way up. 🫦🎸",Expresses nostalgic enjoyment and willingness to embrace the artist's new direction.
Negative,Why must you name this song after one of the worst sodas ever lol,Sarcastic remark ridiculing the song title.
Neutral,This song gives me 2015 vibes,"References a specific past year, indicating nostalgic feelings without strong positive or negative judgment."
Neutral,It’s giving new gen Lana Del Rey aesthetics and vibes,"Uses a popular, slightly ironic phrase describing the song's style without expressing strong positive or negative emotion."
Positive,girl we need more of this vibe istg,Expresses strong desire for more of the song's style.
Positive,Addison and Tate are really bringing the Britney vibe back to pop and I love it.,Expresses enjoyment of the song's Britney Spears-inspired style.
Positive,Interesting video it's difft listening to it love the beats was stuck in ma head ❤😊🎉,Expresses enjoyment and positive feelings about the video.
Positive,This song it catchy af,Uses enthusiastic slang to express strong enjoyment.
Positive,I was thinking why is this song so catchy and I’ve done figured it out! Amel Leurrix - For real,Expresses curiosity and enjoyment of the song's catchiness.
Neutral,couldn't figure out what it sounded like at first...but tune and melody is real close to Heat Waves by Glass Animals,"Compares the song to another, noting similarity without expressing strong positive or negative feelings."
Positive,"It’s good, I like the song. It gives off diet Mountain Dew vibes",Expresses a positive opinion about the song and associates it with a desirable feeling.
Neutral,"the lyrics remind me so much of 'love song' by lana - 'in your car, in your car, in your backseat, im your baby' / 'when we drive in your car im your baby, losing all my innocence in the backseat'. just pointing out the similarities, not necessarily a critique on the song in any way.",Draws a comparison to another song without expressing a positive or negative opinion.
Negative,These must be the most basic lyrics I have ever heard in my life,Strongly criticizes the lyrics as incredibly simplistic and lacking depth.
Positive,lana del rey vibes lowkey,Expresses a positive association with Lana Del Rey's style.
Neutral,"does anyone else feel like the music video intro and the title reminds them of sabrina carpenters ""espresso"" music video? also i get HEAVY britney spears and lana del rey vibes from addison in this music video.","Compares the music video to other artists, offering observations without strong positive or negative judgment."
Positive,This is way better than i expected and is way better than it has any right being absolute catchy banger,Expresses strong positive feelings and describes the song as a 'catchy banger'.
Positive,"Everyone is talking about Lana del Rey, but this song is clearly a reference to lolita, even the costume, I see a reference to Lana in the beat, it reminds me of White Mustang",Expresses admiration and connection to Lana Del Rey’s work.
Neutral,why does it sound nostalgic 😮,Expresses a curious observation without strong positive or negative emotion.
Negative,"I see she took several pages out of Lana’s book. Lyrics and all, lol.",Criticizes the artist for copying Lana Del Rey's style.
Positive,A Lana Del Rey reincarnation and repackaged for contemporary audiences. She is great.,Expresses appreciation for Lana Del Rey's artistry.
Neutral,"Idk it's giving ""Blue Jeans"" and ""Born To Die"" vibes by Lana Del Rey but okay🤷",References Lana Del Rey's songs without expressing a strong positive or negative opinion.
Positive,This is giving LDR Born to Die/ Blue Jeans vibes,"Compares the song to a popular and critically acclaimed song, indicating a positive association."
Positive,Tate and Addison would make a such a good song together because I feel they have the same vibe of music ✨🫶,Expresses a desire for their musical styles to combine positively.
Positive,This has late 90 vibes,Evokes nostalgia and appreciation for a specific musical era.
Positive,love this 2010s vibes,Expresses enjoyment of the song's 2010s style.
Neutral,Ldr vibes,"The phrase 'Ldr vibes' evokes a feeling associated with romantic relationships, without expressing explicit positive or negative sentiment."
Positive,This song is such a VIBE .,Expresses strong positive feelings and enjoyment.
Neutral,the car scene remind me of cassie and nate vibes,References a past artist and situation without expressing a clear positive or negative opinion.
Neutral,This kinda sounds like Tate McRae's Purple Lace Bra like in the chorus,Comparison to another artist's song without strong positive or negative judgment.
Negative,"This is a great song, and I get that she's having fun but it really disturbs me how she's doing so much and none of it is on beat.",Expresses disapproval of the music's lack of rhythm.
Positive,"I guess nobody has ever heard of AllieX, totally those vibes. Good stuff.",Expresses appreciation and identifies with the music's atmosphere.
Positive,The pre-chorus crushes it,Expresses strong approval of the pre-chorus.
Neutral,I only like the chorus and the lyrisch are honestly still not that good in my opinion. Buuuuuut tue chorus is really nice so I still listen to this song on repeat lol,Expresses a preference for the chorus while acknowledging lyrical shortcomings.
Positive,This is a total vibe. Damn girl ❤️‍🔥❤️‍🔥,Expresses enthusiastic enjoyment with emojis.
Positive,Lana and Taylor vibes,Expresses a positive comparison to Taylor Swift.
Negative,Worst song ever,"Expresses strong disapproval and labels the song as the ""worst""."
Positive,this gives me west coast vibes wow,Expresses a positive association with a specific musical style.
Neutral,Hmm. Like the song. Video not so much. Like she such a beautiful girl and I feel like this does the opposite. At least in my opinion. It just makes you not look classy at all. I know no one really is anymore but like there was some marilyn vibes in there. Maybe cuz it was black and white and the outfit and the flag thing I unno maybe it’s just me,Mixed feelings about the song and visual presentation.
Neutral,I get the vibe from untouched by the Veronica's,Expresses a feeling of understanding without strong positive or negative judgment.
Positive,addison is giving me early 2000s vibes that i never got to experience 😭😭😭🥲🥲🥲,Expresses nostalgic fondness and excitement for a specific musical era.
Negative,One of the worst songs I've ever heard.,Expresses strong dissatisfaction and labels the song as one of the worst ever.
Neutral,The lyrics are Lana Del Rey-esque,"Compares the song to Lana Del Rey, indicating a similarity without expressing a strong positive or negative opinion."
Positive,"Tbh, I never really hated her songs. I did find them catchy",Expresses a neutral fondness for the artist's songs.
Neutral,Nahhhh cause this whole time I thought i was hearing taylorswift in the chorus!!!,Expresses a confused observation about the song's similarity to Taylor Swift.
Positive,this is literally so nostalgic,Expresses a feeling of fondness and reminiscence.
Negative,And how's the song title plays the role of the whole lyrics? How is it related to the song talks about but that word only serves just a cameo found in some one single line?,Expresses disappointment and criticism regarding the song's title and its limited role.
Positive,This giving beyonce vibe,Uses a positive comparison to a highly praised artist.
Neutral,Took a while to vibe with the lyric saying backseat,Expresses a hesitant reaction to a specific lyric.
Positive,"This song is sooooo good. But I would have wanted the video to be more serious and still keep the fun and enjoyment but still have that serious moment. Something inspired or that feels like idk, The Notebook or Katy Perry in her video “Thinking Of You” look. Or even the Great Gatsby. Either way this song is such a vibe! 👏👏✨",Expresses strong enjoyment and desire for a specific aesthetic influence.
Positive,"I'll say it, this song is catchy af",Uses the slang 'catchy af' to express strong enjoyment.
Positive,Nice melody reinterpretation of Amel Larrieux- For Real,Expresses appreciation for a melodic reimagining of the song.
Neutral,The way she has more popstar vibes than Madison Beer says a lot,"Offers a comparative assessment of two artists, expressing a preference without strong emotional tone."
Negative,This was the worst shir i have ever witnessed,Expresses strong disapproval and considers it a terrible performance.
Negative,terrible awful music. No talents only redeeming quality is that she's hot.,Expresses strong disapproval of the music and focuses on a superficial compliment.
Neutral,2016 vibess,Expression of nostalgia without specific positive or negative sentiment.
Positive,Lana vibes ❤,Expresses fondness for Lana Del Rey's style.
Negative,IM THANKFUL I LISTENED TO THE SONG FIRST and didnt watch the MV. lol the mv is a bit off putting to the actual song. i was expecting a driving kinda sunset-chill-talking about his man vibe.,Expresses disappointment with the music video compared to the song's intended vibe.
Positive,"wow, these lyrics are intense!",Expresses excitement and appreciation for the song's lyrics.
Negative,The chorus sounds like dirty Taylor Swift,"Implies a negative comparison, suggesting a lack of originality and quality."
Positive,"I'm honestly OBSESSED with this tune. And the lyrics...OMG. The only thing I do not appreciate so much is the video. I mean, u can tell she's having lot of fun on the set and also is made to be a bit hilarious, but for that I can't actually feel the sexy vibe that the song itself gives. It's just a personal opinion and a good criticism, maybe a suggestion for future videos (I hope). Apart from that, you literally nailed it, gir l<3",Expresses strong enthusiasm for the song while acknowledging a minor criticism about the music video.
Positive,I heard this song at the hair cuttery and had to shazam it. I was like ADDISON?? She ate with this. The vibes of the song.. everything. I love it so much and have always been a fan of Addi since tiktok lol ❤,Expresses strong enjoyment and enthusiasm for the song.
Positive,I like this harmony❤,Expresses positive sentiment through the use of a heart emoji.
Negative,The lyrics 💀 does it mean she lost her V card in the backseat of a car?💀,Uses graphic and suggestive language to express disgust and criticism.
Positive,"This is so good Madison, What a vibe ✨",Expresses enthusiastic enjoyment and appreciation.
Positive,"I love this because it it something different than most interprets do these days. Everywhere is rap, curse words and ugly clothes. But ✨this✨ just hits different. The song’s cool, but I love the vibe from the video clip - Addison’s clothes, the way she’s being real and not just perfectly smiling like a robot like ahh love it",Expresses strong positive feelings about the song and the video's aesthetic.
Positive,Oh my lord!!! She never looked or sounded better! This is my ringtone,Expresses enthusiastic delight and identifies the song as a preferred ringtone.
Positive,It’s giving Lana Born To Die/Paradise vibes. Loving it ❤,"Compares the song to Lana Del Rey's music, indicating enjoyment."
Neutral,Why does this first verse remind me of the opening of miraculous ladybug?,Comparison to another song without expressing positive or negative feelings.
Negative,lyrics are so bad,Expresses strong disapproval of the song's lyrics.
Positive,"This is the Avatar theme song melody lol. Not that that's a bad thing, Avatar theme slaps",Expresses enjoyment of the song's similarity to the 'Avatar' theme.
Negative,This songs lyrics are very predy,The comment uses a derogatory term (
Negative,This is why today’s music is awful. Let’s add class to our music please.,Criticizes modern music for lacking class.
Positive,Vibes de lana del rey,Expresses admiration for Lana Del Rey's style.
Positive,shes so cute i love the 50s vibes,Expresses fondness and appreciation for the song's style.
Negative,"Beautiful singing, gross lyrics and video",Combines praise for the singing with criticism of the lyrics and video.
Neutral,I don't get what all the hype...song is.....ok I guess. Alot of Autotune,Expresses a lukewarm opinion with a critical observation.
Positive,born to die vibes,Evokes a nostalgic and positive association with Lana Del Rey's popular song.
Neutral,I thought this song was Taylor Swift from all the choruses posted in vids. Happy to be wrong,Expresses a mistaken initial impression without strong positive or negative feelings.
Neutral,Idk why but she is giving Kristine Froseth vibes in some of the shots of this video,"Comparison to another artist, without expressing strong positive or negative feelings."
Negative,"This is the worst music-video ever, but the song is addictive",Expresses strong disapproval of the music video while acknowledging an addictive song.
Positive,I like the parody vibe with her outlandish moves. Esp the bit where she tumbles dramatically off the set backseat due to some fake breaking 😂,Expresses amusement and appreciation for the video's humorous elements.
Negative,"the song is far way superior than this lame excuse for a video, i thought this was going to be better than the lyric video but it actually is worse - the song is great but both of the visuals are absolutely awful, ask for your money back or hire a new team creative team, please.",Expresses strong dissatisfaction with the video and visuals.
Neutral,Had to look it up and she didn't write the entire song herself Like many artists they probably write just 1% and take 99% of the credit but anyway it's still a very good song good with a good beat and voice.,Expresses a factual observation alongside a positive assessment.
Neutral,You know what!! It's a cool catchy song but radio stations will ruin it by playing it 8 times a day for 6 weeks  then people will switch it off when it comes on,Expresses a cautious appreciation tempered by concern about overexposure.
Positive,"The first time I've listened to some Lana Del Rey songs, something reminded me of Britney's In The Zone songs like Breathe On Me and Touch Of My Hand and I saw an interview (don't remember wich) Lana saying she loved Britney. What I mean to say is Addison is bringing those sexy, fancy, classic vibes on her vocals and visuals, by the way, the sound of her album remember of both songs. Addison is such a great album!","Expresses appreciation for Addison Rae's album, drawing comparisons to Britney Spears and describing it as having 'sexy, fancy, classic vibes'."
Negative,2:26 minutes of this song is crime. I wish there was a 10 minute version. Especially the last chorus with the choir.,Expresses strong dissatisfaction with the song's length and a specific section.
Positive,"This song is catchy, vibey, and has a 90’s feel yet somehow still current. Well mixed too by whomever was the recording engineer.","Expresses positive feelings about the song's catchiness, vibe, and production."
Negative,annoying song,Expresses annoyance with the song.
Positive,This feels nostalgic,"Expresses a warm, fond recollection and positive emotion."
Positive,Mariah Carey's Touch My Body vibe💘🫶🏻,Expresses affection and positive association with Mariah Carey's song.
Neutral,"Why does this song when I sing it change to the lyrics of the song ""heat wave-glass animal"" hahaha.",Describes a curious and slightly confused observation about the song.
Negative,"This is awful, I mean the lyrics and message, Hollywood Babylon, get naked and we will make you famous. Demonic.",Expresses strong disapproval and uses intensely negative language.
Positive,My mom has to check the lyrics of it❤😂🎉😢😮I'm😊🦄🦄🦄🦄🦄🦄🦄🦄🦄🦄 🐗,Expresses strong positive feelings and uses emojis to convey joy.
Positive,Amazing seductive voice and beautiful melody. LOVE!,Expresses strong positive feelings about the voice and melody.
Neutral,This song gives me all the Taylor Swift vibes in the world,Expresses similarity to Taylor Swift without strong positive or negative emotion.
Neutral,From title to soud to lyrics to vdo everything speaks Lana del rey inspired remix.,Identifies a stylistic similarity without expressing a positive or negative opinion.
Positive,Its giving a “Two Become One by Spice Girls” Vibe 😳😳😳,"Compares the song to a well-regarded song, indicating a positive association."
Neutral,Wheres diet pepsi in the lyrics 😂,A humorous reference with no strong positive or negative sentiment.
Neutral,Lana Del Rey vibes but maybe a sweeter voice.,Compares the artist to Lana Del Rey without expressing a strong positive or negative opinion.
Negative,I am so glad she's out of our up here in the united States. She's rocking the united kingdom nails and she has that Mexican beat from browneyes entertainment and I hope she stays our of our country forever. So we can have sgt.major daughters come up and go from there. 100 to 0 I'll never watch another radison song again. Little baby butt munt. Sincerely yours - We the People Senator Henry Clay's Warhawks Whig Party Candidate.,Expresses strong disapproval and insults directed at the artist and her music.
Positive,Omg this vibe ……. 🥺🥺🥺,Expresses a strong positive feeling and affection using an emoji.
Neutral,"Now that I’ve listened to the lyrics more closely, I’m kinda disappointed. Don’t get me wrong, this song, especially the chorus is total war candy, and by itself the chorus could be really good, but the verse’s lyrics just feel kinda meh, shallow, depthless, while the music has this beautiful dreamlike yet suspenseful quality. The music feels sentimental, bit the verses lyrics just don’t hit that… and by itself, the chorus doesn’t get there either.",Expresses mixed feelings about the song’s lyrics and music.
Positive,amo a vibe das musicas dessa mulher <3,Expresses strong affection and enjoyment of the music using Italian.
Negative,Terror Jr type vibes. Remember when everybody thought the girl was Kylie Jenner 😂,"Uses sarcasm to express a negative opinion, comparing the artist to a disliked celebrity."
Positive,FairPlay to her she’s doing so well! This song is a vibe❤,Expresses enthusiasm and positive feelings about the song.
Neutral,Jojo Siwa should take notes from her,"A brief, neutral statement offering constructive criticism."
Neutral,Am I the only one who’s getting 2016-2017 Kiiara vibes?,"Compares the song to a specific artist and era, offering a comparative observation without strong positive or negative emotion."
Neutral,Will Lana do a cover? Bc ppl have to slow n reverb this to make it sound like her,Asks a question about a potential change and expresses a preference without strong positive or negative emotion.
Positive,Gives me teenage Lana vibes,Evokes a nostalgic and positive association with Lana Del Rey's music.
Neutral,LOVE THE SONG SO MUCH but that little noise from the beat keeps hurting my left ear when I'm using earphones 😭,"Expresses fondness for the song alongside a specific, minor complaint."
